CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,H8_Protection of elderly people,H8_Flag,M1_Wildcard,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
Canada,CAN,,,NAT_TOTAL,2020-04-04,3,1,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,0,,0,,3,0,,0,0,,,,,,,0,,16410,652,74.54,74.54,74.52,74.52,62.24,62.24,62.2,62.2,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-04-05,3,1,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,30000000,2,1,2,1,0,0,0,,0,,3,0,,0,0,,,,,,,0,,17599,747,74.54,74.54,74.52,74.52,62.24,62.24,62.2,62.2,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-04-06,3,1,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,0,,0,,3,0,,0,0,,,,,,,0,,19100,884,74.54,74.54,74.52,74.52,62.24,62.24,62.2,62.2,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-04-07,3,1,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,0,,0,,3,0,,0,0,,,,,,,0,,20488,1011,74.54,74.54,74.52,74.52,62.24,62.24,62.2,62.2,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-04-08,3,1,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,3567205,0,,0,,3,0,,0,0,,,,,,,0,,21724,1145,74.54,74.54,74.52,74.52,62.24,62.24,62.2,62.2,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-04-09,3,1,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,0,,0,,3,0,,0,0,,,,,,,0,,23104,1274,74.54,74.54,74.52,74.52,62.24,62.24,62.2,62.2,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-04-10,3,1,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,0,,0,,3,0,,0,0,,,,,,,0,,24248,1406,74.54,74.54,74.52,74.52,62.24,62.24,62.2,62.2,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-04-11,3,1,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,0,,0,,3,0,,0,0,,,,,,,0,,25624,1556,74.54,74.54,74.52,74.52,62.24,62.24,62.2,62.2,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-04-12,3,1,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,0,,0,,3,0,,0,0,,,,,,,0,,26966,1724,74.54,74.54,74.52,74.52,62.24,62.24,62.2,62.2,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-04-13,3,1,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,0,,0,,3,0,,0,0,,,,,,,0,,28763,1920,74.54,74.54,74.52,74.52,62.24,62.24,62.2,62.2,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-04-14,3,1,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,90000000,0,2,1,2,1,0,0,0,,0,,3,0,,0,0,,,,,,,0,,30452,2091,74.54,74.54,74.52,74.52,62.24,62.24,62.2,62.2,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-04-15,3,1,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,0,,0,,3,0,,0,0,,,,,,,0,,32199,2277,74.54,74.54,74.52,74.52,62.24,62.24,62.2,62.2,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-04-16,3,1,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,0,,0,,3,0,,0,0,,,,,,,0,,33965,2464,74.54,74.54,74.52,74.52,62.24,62.24,62.2,62.2,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-04-17,3,1,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,0,,0,,3,0,,0,0,,,,,,,0,,36091,2660,74.54,74.54,74.52,74.52,62.24,62.24,62.2,62.2,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-04-18,3,1,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,14250060,0,,0,,3,0,,0,0,,,,,,,0,,37617,2846,74.54,74.54,74.52,74.52,62.24,62.24,62.2,62.2,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-04-19,3,1,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,0,,0,,3,0,,0,0,,,,,,,0,,39317,3038,74.54,74.54,74.52,74.52,62.24,62.24,62.2,62.2,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-04-20,3,1,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,0,0,,3,0,,0,0,,,,,,,0,,41029,3205,74.54,74.54,74.52,74.52,63.02,63.02,63.1,63.1,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-04-21,3,1,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,962000000,0,2,1,2,1,0,0,1,0,0,,3,0,,0,0,,,,,,,0,,42619,3386,74.54,74.54,74.52,74.52,63.02,63.02,63.1,63.1,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-04-22,3,1,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,0,0,,3,0,,0,0,,,,,,,0,,44465,3578,74.54,74.54,74.52,74.52,63.02,63.02,63.1,63.1,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-04-23,3,1,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,586265166.6,1,0,0,,3,0,,0,0,,,,,,,0,,46274,3764,74.54,74.54,74.52,74.52,63.02,63.02,63.1,63.1,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-04-24,3,1,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,0,0,,3,0,,0,0,,,,,,,0,,47914,3934,74.54,74.54,74.52,74.52,63.02,63.02,63.1,63.1,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-04-25,3,1,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,0,0,,3,0,,0,0,,,,,,,0,,49496,4128,74.54,74.54,74.52,74.52,63.02,63.02,63.1,63.1,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-04-26,3,1,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,0,0,,3,0,,0,0,,,,,,,0,,50707,4283,74.54,74.54,74.52,74.52,63.02,63.02,63.1,63.1,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-04-27,3,1,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,0,0,,3,0,,0,0,,,,,,,0,,52363,4447,74.54,74.54,74.52,74.52,63.02,63.02,63.1,63.1,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-04-28,3,1,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,0,0,,3,0,,0,0,,,,,,,0,,53886,4634,74.54,74.54,74.52,74.52,63.02,63.02,63.1,63.1,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-04-29,3,1,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,0,0,,3,0,,0,0,,,,,,,0,,55575,4848,74.54,74.54,74.52,74.52,63.02,63.02,63.1,63.1,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-04-30,3,1,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,0,0,,3,0,,0,0,,,,,,,0,,57214,5023,74.54,74.54,74.52,74.52,63.02,63.02,63.1,63.1,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-05-01,3,1,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,0,0,,3,0,,0,0,,,,,,,0,,59025,5218,74.54,74.54,74.52,74.52,63.02,63.02,63.1,63.1,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-05-02,3,1,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,0,0,,3,0,,0,0,,,,,,,0,,60381,5370,74.54,74.54,74.52,74.52,63.02,63.02,63.1,63.1,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-05-03,3,1,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,170351275.7,0,1,0,0,,3,0,,0,0,,,,,,,0,,61640,5510,74.54,74.54,74.52,74.52,63.02,63.02,63.1,63.1,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-05-04,3,1,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,0,0,,3,0,,0,0,,,,,,,0,,63016,5656,74.54,74.54,74.52,74.52,63.02,63.02,63.1,63.1,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-05-05,3,1,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,178860000,0,2,1,2,1,0,0,1,0,0,,3,0,,0,0,,,,,,,0,,64411,5796,74.54,74.54,74.52,74.52,63.02,63.02,63.1,63.1,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-05-06,3,1,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,0,0,,3,0,,0,0,,,,,,,0,,65927,5936,74.54,74.54,74.52,74.52,63.02,63.02,63.1,63.1,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-05-07,3,1,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,0,0,,3,0,,0,0,,,,,,,0,,67198,6057,74.54,74.54,74.52,74.52,63.02,63.02,63.1,63.1,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-05-08,3,1,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,0,0,,3,0,,0,0,,,,,,,0,,68398,6175,74.54,74.54,74.52,74.52,63.02,63.02,63.1,63.1,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-05-09,3,1,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,0,0,,3,0,,0,0,,,,,,,0,,69544,6309,74.54,74.54,74.52,74.52,63.02,63.02,63.1,63.1,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-05-10,3,1,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,0,0,,3,0,,0,0,,,,,,,0,,70582,6432,74.54,74.54,74.52,74.52,63.02,63.02,63.1,63.1,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-05-11,3,0,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,0,0,,3,0,,0,0,,,,,,,0,,71606,6548,72.69,72.69,70.95,70.95,61.98,61.98,61.9,61.9,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-05-12,3,0,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,0,0,,3,0,,0,0,,,,,,,0,,72723,6664,72.69,72.69,70.95,70.95,61.98,61.98,61.9,61.9,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-05-13,3,0,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,0,0,,3,0,,0,0,,,,,,,0,,73950,6762,72.69,72.69,70.95,70.95,61.98,61.98,61.9,61.9,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-05-14,3,0,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,0,0,,3,0,,0,0,,,,,,,0,,75060,6880,72.69,72.69,70.95,70.95,61.98,61.98,61.9,61.9,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-05-15,3,0,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,0,0,,3,0,,0,0,,,,,,,0,,76331,7005,72.69,72.69,70.95,70.95,61.98,61.98,61.9,61.9,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-05-16,3,0,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,71695000,0,1,0,0,,3,0,,0,0,,,,,,,0,,77486,7111,72.69,72.69,70.95,70.95,61.98,61.98,61.9,61.9,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-05-17,3,0,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,0,0,,3,0,,0,0,,,,,,,0,,78694,7204,72.69,72.69,70.95,70.95,61.98,61.98,61.9,61.9,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-05-18,3,0,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,0,0,,3,0,,0,0,,,,,,,0,,79780,7301,72.69,72.69,70.95,70.95,61.98,61.98,61.9,61.9,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-05-19,3,0,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,0,0,,3,0,,0,0,,,,,,,0,,80782,7386,72.69,72.69,70.95,70.95,61.98,61.98,61.9,61.9,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-05-20,3,0,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,1,0,,3,0,,0,0,,,,,,,0,,82038,7486,72.69,72.69,70.95,70.95,62.76,62.76,62.8,62.8,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-05-21,3,0,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,53777641,0,1,1,0,,3,0,,0,0,,,,,,,0,,83153,7575,72.69,72.69,70.95,70.95,62.76,62.76,62.8,62.8,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-05-22,3,0,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,1,0,,3,0,,0,0,,,,,,,0,,84243,7673,72.69,72.69,70.95,70.95,62.76,62.76,62.8,62.8,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-05-23,3,0,3,0,2,0,4,0,0,,2,0,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,1,0,,3,0,,0,0,,,,,,,0,,85150,7761,72.69,72.69,70.95,70.95,62.76,62.76,62.8,62.8,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-05-24,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,1,0,,3,0,,0,0,,,,,,,0,,86103,7836,70.83,70.83,70.95,70.95,61.72,61.72,61.61,61.61,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-05-25,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,1,0,,3,0,,0,0,,,,,,,0,,87067,7919,70.83,70.83,70.95,70.95,61.72,61.72,61.61,61.61,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-05-26,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,1,0,,3,0,,0,0,,,,,,,0,,87834,7998,70.83,70.83,70.95,70.95,61.72,61.72,61.61,61.61,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-05-27,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,1,0,,3,0,,0,0,,,,,,,0,,88719,8069,70.83,70.83,70.95,70.95,61.72,61.72,61.61,61.61,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-05-28,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,1,0,,3,0,,0,0,,,,,,,0,,89506,8165,70.83,70.83,70.95,70.95,61.72,61.72,61.61,61.61,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-05-29,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,0,1,0,0,2,1,2,1,206400000,0,1,1,0,,3,0,,0,0,,,,,,,0,,90575,8243,70.83,70.83,70.95,70.95,61.72,61.72,61.61,61.61,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-05-30,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,1,0,,3,0,,0,0,,,,,,,0,,91337,8295,70.83,70.83,70.95,70.95,61.72,61.72,61.61,61.61,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-05-31,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,1,0,,3,0,,0,0,,,,,,,0,,92067,8342,70.83,70.83,70.95,70.95,61.72,61.72,61.61,61.61,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-06-01,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,0,1,46000000,0,2,1,2,1,0,0,1,1,0,,3,0,,0,0,,,,,,,0,,92863,8390,70.83,70.83,70.95,70.95,61.72,61.72,61.61,61.61,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-06-02,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,1,0,,3,0,,0,0,,,,,,,0,,93490,8428,70.83,70.83,70.95,70.95,61.72,61.72,61.61,61.61,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-06-03,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,1,0,,3,0,,0,0,,,,,,,0,,94172,8473,70.83,70.83,70.95,70.95,61.72,61.72,61.61,61.61,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-06-04,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,0,1,0,0,2,1,2,1,0,600000000,1,1,0,,3,0,,0,0,,,,,,,0,,94754,8501,70.83,70.83,70.95,70.95,61.72,61.72,61.61,61.61,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-06-05,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,1,0,,3,0,,0,0,,,,,,,0,,95281,8538,70.83,70.83,70.95,70.95,61.72,61.72,61.61,61.61,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-06-06,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,0,1,1100000,0,2,1,2,1,0,0,1,1,0,,3,0,,0,0,,,,,,,0,,95805,8571,70.83,70.83,70.95,70.95,61.72,61.72,61.61,61.61,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-06-07,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,1,0,,3,0,,0,0,,,,,,,0,,96217,8595,70.83,70.83,70.95,70.95,61.72,61.72,61.61,61.61,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-06-08,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,0,1,50000000,0,2,1,2,1,0,0,1,1,0,,3,0,,0,0,,,,,,,0,,96668,8623,70.83,70.83,70.95,70.95,61.72,61.72,61.61,61.61,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-06-09,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,1,0,,3,0,,0,0,,,,,,,0,,97102,8650,70.83,70.83,70.95,70.95,61.72,61.72,61.61,61.61,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-06-10,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,0,1,173000000,0,2,1,2,1,0,0,1,1,0,,3,0,,0,0,,,,,,,0,,97592,8675,70.83,70.83,70.95,70.95,61.72,61.72,61.61,61.61,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-06-11,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,1,0,,3,0,,0,0,,,,,,,0,,98004,8703,70.83,70.83,70.95,70.95,61.72,61.72,61.61,61.61,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-06-12,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,1,0,,3,0,,0,0,,,,,,,0,,98465,8724,70.83,70.83,70.95,70.95,61.72,61.72,61.61,61.61,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-06-13,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,1,0,,3,0,,0,0,,,,,,,0,,98806,8746,70.83,70.83,70.95,70.95,61.72,61.72,61.61,61.61,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-06-14,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,1,0,,3,0,,0,0,,,,,,,0,,99108,8757,70.83,70.83,70.95,70.95,61.72,61.72,61.61,61.61,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-06-15,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,1,0,,3,0,,0,0,,,,,,,0,,99485,8778,70.83,70.83,70.95,70.95,61.72,61.72,61.61,61.61,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-06-16,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,1,0,,3,0,,0,0,,,,,,,0,,99844,8791,70.83,70.83,70.95,70.95,61.72,61.72,61.61,61.61,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-06-17,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,1,0,,3,0,,0,0,,,,,,,0,,100232,8803,70.83,70.83,70.95,70.95,61.72,61.72,61.61,61.61,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-06-18,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,1,0,,3,0,,0,0,,,,,,,0,,100638,8816,70.83,70.83,70.95,70.95,61.72,61.72,61.61,61.61,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-06-19,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,0,1,14000000000,0,2,1,2,1,0,0,1,1,0,,3,0,,0,0,,,,,,,0,,101026,8832,70.83,70.83,70.95,70.95,61.72,61.72,61.61,61.61,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-06-20,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,1,0,,3,0,,0,0,,,,,,,0,,101341,8838,70.83,70.83,70.95,70.95,61.72,61.72,61.61,61.61,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-06-21,3,0,3,0,2,0,4,0,0,,1,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,1,0,,3,0,,0,0,,,,,,,0,,101649,8854,70.83,70.83,70.95,70.95,61.72,61.72,61.61,61.61,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-06-22,3,0,2,1,2,0,4,0,0,,1,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,1,0,,3,0,,0,0,,,,,,,0,,102004,8868,68.98,68.98,70.95,70.95,60.68,60.68,60.42,60.42,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-06-23,3,0,2,1,2,0,4,0,0,,1,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,1,0,,3,0,,0,0,,,,,,,0,,102322,8884,68.98,68.98,70.95,70.95,60.68,60.68,60.42,60.42,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-06-24,3,0,2,1,2,0,4,0,0,,1,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,1,0,,3,0,,0,0,,,,,,,0,,102642,8903,68.98,68.98,70.95,70.95,60.68,60.68,60.42,60.42,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-06-25,3,0,2,1,2,0,4,0,0,,1,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,1,1,0,,3,0,,0,0,,,,,,,0,,102936,8915,68.98,68.98,70.95,70.95,60.68,60.68,60.42,60.42,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-06-26,3,0,2,1,2,0,4,0,0,,1,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,2,0,0,,3,0,,0,0,,,,,,,0,,103263,8924,68.98,68.98,70.95,70.95,61.46,61.46,61.31,61.31,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-06-27,3,0,2,1,2,0,4,0,0,,1,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,2,0,0,,3,0,,0,0,,,,,,,0,,103665,8930,68.98,68.98,70.95,70.95,61.46,61.46,61.31,61.31,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-06-28,3,0,2,1,2,0,4,0,0,,1,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,2,0,0,,3,0,,0,0,,,,,,,0,,103978,8939,68.98,68.98,70.95,70.95,61.46,61.46,61.31,61.31,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-06-29,3,0,2,1,2,0,4,0,0,,1,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,2,0,0,,3,0,,0,0,,,,,,,0,,104274,8951,68.98,68.98,70.95,70.95,61.46,61.46,61.31,61.31,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-06-30,3,0,2,1,2,0,4,0,0,,1,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,2,0,0,,3,0,,0,0,,,,,,,0,,104608,8960,68.98,68.98,70.95,70.95,61.46,61.46,61.31,61.31,62.5,62.5
Canada,CAN,,,NAT_TOTAL,2020-07-01,3,0,2,1,2,0,4,0,0,,1,1,2,0,4,2,0,1,0,0,2,1,2,1,0,0,2,0,0,,3,0,,0,0,,,,,,,0,,104830,8968,68.98,68.98,70.95,70.95,61.46,61.46,61.31,61.31,62.5,62.5
